MlsNumber,Lat,Lng,City,BuyPrice,ConstructionYear,GenreCode,CatgCode,WalkScore,NbPieces,NbChambres,NbSallesEaux,NbSallesBains,NbFoyerPoele,NbEquipements,NbGarages,NbStationnements,NbPiscines,NbBordEaux,NbAnimals,NbCultures,IsNewPrice,IsNew,RevenuBrutPotentiel
16447963,45.523235,-73.726499,Ahuntsic-Cartierville (Montr̩al),769900,1980,MPM,UNI,46,12,5,0,3,1,0,3,2,0,0,0,0,0,0,0
16464224,45.52568616,-73.71252954,Ahuntsic-Cartierville (Montr̩al),153000,2010,AP,COP,74,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16507589,45.55332045,-73.66175937,Ahuntsic-Cartierville (Montr̩al),179000,2006,AP,COP,90,4,1,0,1,0,0,0,0,0,0,0,0,0,0,52560
16516491,45.55809158,-73.65181229,Ahuntsic-Cartierville (Montr̩al),159900,2003,AP,COP,82,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16530766,45.54408009,-73.69740486,Ahuntsic-Cartierville (Montr̩al),129000,1910,VE,PCI,65,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
16552078,45.531894,-73.704633,Ahuntsic-Cartierville (Montr̩al),419900,1952,ME,UNI,69,7,3,1,1,0,0,0,1,0,0,0,0,0,0,0
16575959,45.55958935,-73.66967449,Ahuntsic-Cartierville (Montr̩al),749000,1952,ME,UNI,69,7,3,0,2,1,0,0,1,1,0,0,0,0,0,14100
16611612,45.53308,-73.679385,Ahuntsic-Cartierville (Montr̩al),263000,2011,AP,COP,54,5,2,0,1,0,0,1,1,0,0,0,0,0,0,0
16702674,45.52949264,-73.72394827,Ahuntsic-Cartierville (Montr̩al),148000,,VE,PCI,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29340
16726190,45.557121,-73.632475,Ahuntsic-Cartierville (Montr̩al),459000,1986,ME,UNI,49,6,3,1,1,0,0,2,2,0,0,0,0,0,0,0
16759559,45.537374,-73.677502,Ahuntsic-Cartierville (Montr̩al),250000,2012,AP,COP,70,5,2,0,1,0,0,1,1,0,0,0,0,0,0,0
16808058,45.56846192,-73.66036763,Ahuntsic-Cartierville (Montr̩al),624000,1996,ME,UNI,77,10,4,1,1,0,0,3,2,0,0,0,0,0,0,0
16847433,45.554148,-73.670305,Ahuntsic-Cartierville (Montr̩al),269000,1998,AP,COP,88,6,2,0,1,1,0,0,2,0,0,0,0,0,0,0
16902846,45.52131292,-73.73954952,Ahuntsic-Cartierville (Montr̩al),1159000,2007,ME,UNI,16,18,5,1,3,0,0,0,0,0,0,0,0,0,0,0
16904589,45.54524952,-73.69931374,Ahuntsic-Cartierville (Montr̩al),369900,2001,ME,UNI,56,10,2,0,2,1,0,0,1,0,0,0,0,0,0,0
16924398,45.53308711,-73.68580428,Ahuntsic-Cartierville (Montr̩al),695000,1958,MPM,UNI,58,9,4,1,2,0,0,0,2,1,0,0,0,0,0,0
16977830,45.534321,-73.690921,Ahuntsic-Cartierville (Montr̩al),419000,1956,PP,UNI,66,14,4,1,2,0,0,0,1,0,0,0,0,0,0,0
17054420,45.511803,-73.752849,Ahuntsic-Cartierville (Montr̩al),899000,1995,ME,UNI,11,12,6,1,3,1,0,1,2,0,0,0,0,0,0,0
17152594,45.5358891,-73.66799793,Ahuntsic-Cartierville (Montr̩al),300000,2008,AP,COP,86,5,2,1,1,0,0,2,1,0,0,0,0,0,0,0
17162514,45.54996928,-73.64609028,Ahuntsic-Cartierville (Montr̩al),224900,1947,PP,UNI,80,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0
17214571,45.539248,-73.705957,Ahuntsic-Cartierville (Montr̩al),469000,1986,ME,UNI,85,10,4,1,2,2,0,3,2,0,0,0,0,0,0,17400
17249753,45.55222529,-73.63167481,Ahuntsic-Cartierville (Montr̩al),269500,2008,AP,COP,68,5,2,0,1,0,0,3,1,1,0,0,0,0,0,0
17255042,45.535901,-73.664629,Ahuntsic-Cartierville (Montr̩al),350000,1987,VE,PCI,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17260402,45.53727881,-73.67845255,Ahuntsic-Cartierville (Montr̩al),214700,2005,AP,COP,63,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0
17279653,45.53918012,-73.7040782,Ahuntsic-Cartierville (Montr̩al),429000,1961,PP,UNI,85,7,3,0,2,0,0,4,2,0,0,0,0,0,0,0
17281693,45.532564,-73.685506,Ahuntsic-Cartierville (Montr̩al),579000,1956,MPM,UNI,58,8,3,1,1,0,0,2,2,0,0,0,0,0,0,0
17344075,45.53303416,-73.67972867,Ahuntsic-Cartierville (Montr̩al),328888,2011,AP,COP,54,6,3,0,1,0,0,0,1,0,0,0,0,0,0,22368
17391385,45.5255546,-73.71240377,Ahuntsic-Cartierville (Montr̩al),239900,2009,AP,COP,74,5,2,0,1,0,0,3,1,0,0,0,0,0,0,43260
17403188,45.57737067,-73.65468478,Ahuntsic-Cartierville (Montr̩al),550000,1942,C,PCI,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17416109,45.54358253,-73.69312597,Ahuntsic-Cartierville (Montr̩al),499000,1970,I,PCI,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17417420,45.552021,-73.631168,Ahuntsic-Cartierville (Montr̩al),219000,2008,AP,COP,77,5,1,0,1,0,0,0,0,2,0,0,0,0,0,148800
17432372,45.56607007,-73.6453784,Ahuntsic-Cartierville (Montr̩al),170537,,AP,COP,77,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0
17451710,45.533876,-73.672649,Ahuntsic-Cartierville (Montr̩al),285000,2011,AP,COP,63,5,2,0,1,0,0,2,1,0,0,0,0,0,0,26400
17521278,45.52117242,-73.73978337,Ahuntsic-Cartierville (Montr̩al),899000,2003,ME,UNI,14,9,3,1,2,1,0,4,2,0,0,0,0,0,0,0
17537007,45.55486767,-73.63291273,Ahuntsic-Cartierville (Montr̩al),279000,1983,AP,COP,58,6,2,0,1,0,0,1,1,0,0,0,0,0,0,25800
17635980,45.54402053,-73.66750042,Ahuntsic-Cartierville (Montr̩al),899000,1948,ME,UNI,88,11,4,1,2,0,0,0,1,0,0,0,0,0,0,0
17669660,45.551806,-73.630985,Ahuntsic-Cartierville (Montr̩al),224900,2009,AP,COP,77,5,1,0,1,0,0,2,1,2,0,0,0,0,0,0
17796154,45.55756925,-73.65972366,Ahuntsic-Cartierville (Montr̩al),60000,1924,VE,PCI,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17818237,45.552379,-73.631342,Ahuntsic-Cartierville (Montr̩al),349000,2004,AP,COP,68,6,2,0,2,0,0,1,1,0,0,0,0,0,0,171288
17821294,45.57327059,-73.65629887,Ahuntsic-Cartierville (Montr̩al),469000,1914,ME,UNI,81,9,4,0,2,1,0,0,0,1,0,0,0,0,0,0
17853780,45.5407663,-73.69114995,Ahuntsic-Cartierville (Montr̩al),399900,1953,ME,UNI,63,6,3,0,2,0,0,3,2,0,0,0,0,0,0,0
17871883,45.537374,-73.677502,Ahuntsic-Cartierville (Montr̩al),185000,2012,AP,COP,70,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0
17907502,45.55379242,-73.62884254,Ahuntsic-Cartierville (Montr̩al),329000,1985,AP,COP,63,6,3,0,1,0,0,1,1,0,0,0,0,0,0,0
18062572,45.5358074,-73.66742274,Ahuntsic-Cartierville (Montr̩al),242000,2005,AP,COP,86,5,2,0,1,0,0,2,1,0,0,0,0,0,0,0
18183839,45.531894,-73.704633,Ahuntsic-Cartierville (Montr̩al),379000,1984,PP,UNI,69,6,3,1,1,0,0,1,2,0,0,0,0,0,0,24000
18216847,45.53351374,-73.6791873,Ahuntsic-Cartierville (Montr̩al),159900,2012,AP,COP,62,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18294152,45.532589,-73.723158,Ahuntsic-Cartierville (Montr̩al),249000,1985,AP,COP,80,5,2,0,1,0,0,0,0,0,0,0,0,0,0,21600
18350203,45.549687,-73.672217,Ahuntsic-Cartierville (Montr̩al),443084,2014,ME,UNI,88,6,3,1,2,0,0,0,1,0,0,0,0,0,0,28200
18412443,45.535312,-73.667927,Ahuntsic-Cartierville (Montr̩al),259000,2005,AP,COP,86,4,2,0,1,0,0,2,1,0,0,0,0,0,0,26400
18426422,45.53826362,-73.6682117,Ahuntsic-Cartierville (Montr̩al),229000,1993,AP,COP,78,5,2,0,1,0,0,2,1,0,0,0,0,0,0,34500
18430805,45.536412,-73.676751,Ahuntsic-Cartierville (Montr̩al),229000,1983,AP,COP,70,5,2,0,1,0,0,2,1,0,0,0,0,0,0,0
18446123,45.54721441,-73.66102209,Ahuntsic-Cartierville (Montr̩al),99000,,VE,PCI,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18481702,45.53416356,-73.68638272,Ahuntsic-Cartierville (Montr̩al),799000,1957,MPM,UNI,57,15,5,0,2,0,0,2,2,1,0,0,0,0,1,0
18546594,45.551049,-73.639027,Ahuntsic-Cartierville (Montr̩al),195000,1983,AP,COP,80,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
18609016,45.55999447,-73.64388037,Ahuntsic-Cartierville (Montr̩al),569000,1965,PP,UNI,62,8,3,1,1,0,0,2,2,0,0,0,0,0,0,43560
18684279,45.54196,-73.652671,Ahuntsic-Cartierville (Montr̩al),259900,2013,AP,COP,83,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18687560,45.53615376,-73.64568144,Ahuntsic-Cartierville (Montr̩al),1150000,1955,C,PCI,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18694964,45.551315,-73.654618,Ahuntsic-Cartierville (Montr̩al),194015,,AP,COP,83,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18713898,45.54546266,-73.6585021,Ahuntsic-Cartierville (Montr̩al),735000,1961,I,PCI,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22200
18776072,45.54167968,-73.65466593,Ahuntsic-Cartierville (Montr̩al),336000,1969,AP,COP,80,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18813492,45.56270687,-73.66324586,Ahuntsic-Cartierville (Montr̩al),299000,2008,AP,COP,84,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
18972745,45.56276633,-73.65486762,Ahuntsic-Cartierville (Montr̩al),639000,1950,PP,UNI,80,10,4,0,2,0,0,0,1,0,0,0,0,0,0,36180
19007597,45.5754,-73.638436,Ahuntsic-Cartierville (Montr̩al),449000,1950,PP,UNI,86,4,2,0,1,0,0,0,0,0,0,0,0,0,0,34680
19045452,45.519496,-73.735309,Ahuntsic-Cartierville (Montr̩al),1749000,2008,ME,UNI,22,14,5,1,3,2,0,2,2,2,0,0,0,0,0,0
19090149,45.552379,-73.631342,Ahuntsic-Cartierville (Montr̩al),224000,2004,AP,COP,68,3,1,0,1,0,0,0,1,0,0,0,0,0,0,18360
19125470,45.55204731,-73.6490451,Ahuntsic-Cartierville (Montr̩al),299000,1950,AP,COP,76,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
19161634,45.53392912,-73.70154534,Ahuntsic-Cartierville (Montr̩al),359000,1955,PP,UNI,74,7,3,0,1,0,0,0,1,0,0,0,0,0,0,39360
19166014,45.527381,-73.7022,Ahuntsic-Cartierville (Montr̩al),142500,1972,AP,COP,65,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0
19243593,45.52296164,-73.74179542,Ahuntsic-Cartierville (Montr̩al),2895000,1995,ME,UNI,33,29,6,1,5,1,0,4,2,0,1,0,0,0,0,0
19262463,45.554121,-73.631893,Ahuntsic-Cartierville (Montr̩al),199000,1986,AP,COP,67,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19322693,45.52846919,-73.69826744,Ahuntsic-Cartierville (Montr̩al),649000,1956,MPM,UNI,54,14,5,0,2,0,0,2,2,0,0,0,0,0,0,0
19330746,45.552021,-73.631168,Ahuntsic-Cartierville (Montr̩al),324000,2008,AP,COP,77,5,2,0,1,0,0,2,1,1,0,0,0,0,0,31560
19345058,45.574898,-73.653959,Ahuntsic-Cartierville (Montr̩al),239000,2013,AP,COP,85,3,1,0,1,0,0,3,1,0,0,0,0,0,0,32640
19380317,45.54388473,-73.69688988,Ahuntsic-Cartierville (Montr̩al),190000,2012,AP,COP,66,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19409544,45.533876,-73.672649,Ahuntsic-Cartierville (Montr̩al),269900,2011,AP,COP,63,8,2,0,1,0,0,3,1,0,0,0,0,0,0,0
19417587,45.51630507,-73.7319547,Ahuntsic-Cartierville (Montr̩al),1090000,1991,ME,UNI,28,13,4,1,3,1,0,3,2,2,0,0,0,0,0,0
19427660,45.558954,-73.652793,Ahuntsic-Cartierville (Montr̩al),494000,1951,ME,UNI,77,5,3,1,2,0,0,0,1,0,0,0,0,0,0,0
19568069,45.53435291,-73.68142875,Ahuntsic-Cartierville (Montr̩al),249000,2012,AP,COP,62,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0
19594120,45.56297621,-73.64380535,Ahuntsic-Cartierville (Montr̩al),275000,1986,AP,COP,70,6,2,0,1,0,0,2,1,0,0,0,0,0,0,29460
19636813,45.51005723,-73.75028901,Ahuntsic-Cartierville (Montr̩al),1388000,2004,ME,UNI,25,17,7,1,4,1,0,3,2,3,0,0,0,0,0,44400
19733944,45.55301531,-73.62897566,Ahuntsic-Cartierville (Montr̩al),265000,1986,AP,COP,63,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0
19758608,45.55341029,-73.62771828,Ahuntsic-Cartierville (Montr̩al),349000,1985,AP,COP,70,5,2,1,1,0,0,2,1,0,0,0,0,0,0,0
19773389,45.510843,-73.754401,Ahuntsic-Cartierville (Montr̩al),439000,1947,ME,UNI,11,5,2,0,2,1,0,0,1,0,0,0,0,0,0,47520
19890637,45.54131,-73.686042,Ahuntsic-Cartierville (Montr̩al),249900,1975,VE,PCI,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19899535,45.56326269,-73.65601346,Ahuntsic-Cartierville (Montr̩al),198000,2001,AP,COP,91,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19974852,45.535978,-73.692527,Ahuntsic-Cartierville (Montr̩al),599000,1963,MPM,UNI,75,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0
20033268,45.53717923,-73.67812639,Ahuntsic-Cartierville (Montr̩al),209000,2005,AP,COP,63,5,2,0,1,0,0,3,1,0,0,0,0,0,0,0
20059048,45.51006415,-73.75044458,Ahuntsic-Cartierville (Montr̩al),549000,1978,PP,UNI,10,15,4,0,3,1,0,3,2,0,0,0,0,0,0,0
20147688,45.53648979,-73.67673039,Ahuntsic-Cartierville (Montr̩al),229999,1983,AP,COP,70,5,3,0,1,0,0,1,1,0,0,0,0,0,0,0
20157364,45.53604,-73.667837,Ahuntsic-Cartierville (Montr̩al),270000,2008,AP,COP,80,7,2,0,2,0,0,1,1,0,0,0,0,0,0,0
20184249,45.56415329,-73.64718418,Ahuntsic-Cartierville (Montr̩al),279000,1983,AP,COP,78,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0
20192486,45.53354584,-73.67659304,Ahuntsic-Cartierville (Montr̩al),264900,1981,AP,COP,67,7,2,0,1,0,0,3,1,0,0,0,0,0,0,0
20211458,45.552205,-73.631412,Ahuntsic-Cartierville (Montr̩al),259000,2007,AP,COP,68,4,2,0,1,0,0,0,0,1,0,0,0,0,0,47136
20217465,45.551315,-73.654618,Ahuntsic-Cartierville (Montr̩al),157042,,AP,COP,83,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20226197,45.53376,-73.66691,Ahuntsic-Cartierville (Montr̩al),298500,1990,AP,COP,86,6,2,1,2,0,0,2,1,0,0,0,0,0,0,0
20247545,45.56619025,-73.6457861,Ahuntsic-Cartierville (Montr̩al),170537,,AP,COP,77,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0
20265203,45.57269,-73.659946,Ahuntsic-Cartierville (Montr̩al),675000,1750,ME,UNI,70,6,2,0,1,1,0,2,2,0,0,0,0,0,0,0
20285978,45.53449465,-73.71049769,Ahuntsic-Cartierville (Montr̩al),679000,1955,PP,UNI,61,8,4,0,3,0,0,0,1,0,0,0,0,0,0,0
20329357,45.54780694,-73.63745213,Ahuntsic-Cartierville (Montr̩al),600000,1966,C,PCI,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20349109,45.54878229,-73.67123133,Ahuntsic-Cartierville (Montr̩al),499000,,TR,TER,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20352724,45.552021,-73.631168,Ahuntsic-Cartierville (Montr̩al),529000,2008,AP,COP,77,6,3,0,2,0,0,3,1,1,0,0,0,0,0,0
20369075,45.526528,-73.71445,Ahuntsic-Cartierville (Montr̩al),159900,2011,AP,COP,80,3,1,0,1,0,0,0,0,0,0,0,0,0,0,51240
20423608,45.53308,-73.679385,Ahuntsic-Cartierville (Montr̩al),265000,2011,AP,COP,54,6,2,0,1,0,0,0,1,0,0,0,0,0,0,13104
20552052,45.5400446,-73.68859649,Ahuntsic-Cartierville (Montr̩al),214000,1995,AP,COP,56,6,2,0,1,1,0,0,0,0,0,0,0,0,0,38136
20651950,45.52795561,-73.7016912,Ahuntsic-Cartierville (Montr̩al),83900,1969,AP,COP,63,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20737510,45.53764114,-73.67311271,Ahuntsic-Cartierville (Montr̩al),145900,1969,AP,COP,72,4,1,0,1,0,0,0,0,0,0,0,0,0,0,23400
20756479,45.555785,-73.658372,Ahuntsic-Cartierville (Montr̩al),279000,2011,AP,COP,90,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0
20797982,45.50992817,-73.74885232,Ahuntsic-Cartierville (Montr̩al),989000,1985,ME,UNI,6,9,4,1,2,2,0,3,2,0,0,0,0,0,0,0
20819662,45.526556,-73.666382,Ahuntsic-Cartierville (Montr̩al),239900,2012,AP,COP,77,7,2,0,1,0,0,0,1,0,0,0,0,0,0,0
20845055,45.53221491,-73.72456039,Ahuntsic-Cartierville (Montr̩al),214900,1987,AP,COP,79,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
20905628,45.534163,-73.718827,Ahuntsic-Cartierville (Montr̩al),329000,1910,ME,UNI,77,10,2,0,2,0,0,0,1,0,0,0,0,0,0,0
20952192,45.53726633,-73.67842429,Ahuntsic-Cartierville (Montr̩al),249000,2005,AP,COP,63,8,2,0,1,1,0,3,1,0,0,0,0,0,0,0
21053150,45.53848936,-73.6787796,Ahuntsic-Cartierville (Montr̩al),309900,2005,AP,COP,69,6,2,0,2,1,0,1,1,0,0,0,0,0,0,0
21081184,45.552566,-73.631647,Ahuntsic-Cartierville (Montr̩al),399000,2004,AP,COP,68,6,2,0,2,0,0,0,1,2,0,0,0,0,0,0
21208694,45.57829368,-73.64564146,Ahuntsic-Cartierville (Montr̩al),128900,2006,AP,COP,91,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21225277,45.53367,-73.724689,Ahuntsic-Cartierville (Montr̩al),219000,1985,AP,COP,75,4,2,0,1,0,0,3,1,0,0,0,0,0,0,0
21225350,45.53255391,-73.67977124,Ahuntsic-Cartierville (Montr̩al),245000,2011,AP,COP,54,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0
21226594,45.53119379,-73.72008717,Ahuntsic-Cartierville (Montr̩al),339000,1910,PP,UNI,82,9,3,0,1,0,0,0,1,0,0,0,0,0,0,0
21256835,45.56174165,-73.64420663,Ahuntsic-Cartierville (Montr̩al),249000,1986,AP,COP,61,7,2,0,1,0,0,2,1,0,0,0,0,0,0,0
21302023,45.547506,-73.672756,Ahuntsic-Cartierville (Montr̩al),379000,2010,AP,COP,86,5,2,0,2,0,0,0,1,0,0,0,0,0,0,0
21365589,45.525436,-73.736081,Ahuntsic-Cartierville (Montr̩al),643000,1960,PP,UNI,32,10,3,1,2,1,0,1,2,3,0,0,0,0,0,0
21407632,45.5339661,-73.67593858,Ahuntsic-Cartierville (Montr̩al),209000,1981,AP,COP,70,4,1,1,1,0,0,2,1,0,0,0,0,0,0,0
21430040,45.53376,-73.66691,Ahuntsic-Cartierville (Montr̩al),279000,1990,AP,COP,82,4,2,0,2,0,0,2,1,0,0,0,0,0,0,19668
21464734,45.53512183,-73.70348121,Ahuntsic-Cartierville (Montr̩al),260000,2013,AP,COP,76,4,2,0,2,0,0,0,0,0,0,0,0,0,0,44640
21599013,45.535099,-73.72199,Ahuntsic-Cartierville (Montr̩al),1149000,1921,ME,UNI,70,10,4,0,3,0,0,2,3,2,0,0,0,0,0,0
21615419,45.55689112,-73.65969219,Ahuntsic-Cartierville (Montr̩al),139000,2002,AP,COP,90,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21618080,45.565256,-73.652477,Ahuntsic-Cartierville (Montr̩al),719000,1954,ME,UNI,88,12,6,0,4,0,0,1,2,1,0,0,0,0,0,0
21625787,45.54196,-73.652671,Ahuntsic-Cartierville (Montr̩al),265000,2013,AP,COP,83,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
21635614,45.52554425,-73.7126261,Ahuntsic-Cartierville (Montr̩al),215000,2009,AP,COP,74,7,2,0,1,1,0,0,0,0,0,0,0,0,0,13020
21644294,45.56672732,-73.66055566,Ahuntsic-Cartierville (Montr̩al),212688,,AP,COP,81,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0
21769653,45.57533782,-73.65518042,Ahuntsic-Cartierville (Montr̩al),119000,2013,AP,COP,88,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21911956,45.52569772,-73.71239305,Ahuntsic-Cartierville (Montr̩al),224900,2009,AP,COP,74,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0
21916123,45.56996017,-73.65661739,Ahuntsic-Cartierville (Montr̩al),399750,1962,MPM,UNI,85,7,3,0,1,0,0,3,2,0,0,0,0,0,0,0
21936770,45.53423665,-73.67498371,Ahuntsic-Cartierville (Montr̩al),218000,1981,AP,COP,70,4,2,1,1,0,0,2,1,0,0,0,0,0,0,39600
21975432,45.526528,-73.71445,Ahuntsic-Cartierville (Montr̩al),234900,2009,AP,COP,80,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0
21977861,45.53668224,-73.66645165,Ahuntsic-Cartierville (Montr̩al),268900,2001,AP,COP,78,8,2,1,1,1,0,0,1,0,0,0,0,0,0,196764
22098823,45.530411,-73.706613,Ahuntsic-Cartierville (Montr̩al),329000,1953,PP,UNI,68,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0
22155191,45.53100427,-73.69606183,Ahuntsic-Cartierville (Montr̩al),418000,1954,PP,UNI,66,10,4,1,1,0,0,0,1,0,0,0,0,0,0,41400
22169919,45.56975395,-73.65366775,Ahuntsic-Cartierville (Montr̩al),250000,,TR,TER,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22189599,45.53741707,-73.71176354,Ahuntsic-Cartierville (Montr̩al),479900,1976,ME,UNI,48,7,2,1,2,1,0,2,2,0,0,0,0,0,0,0
22221650,45.543857,-73.6751,Ahuntsic-Cartierville (Montr̩al),294900,2014,AP,COP,68,6,2,0,1,0,0,1,1,0,0,0,0,0,0,0
22234900,45.551898,-73.657072,Ahuntsic-Cartierville (Montr̩al),211000,2010,AP,COP,75,5,2,0,1,0,0,0,1,0,0,0,0,0,0,14400
22273898,45.51145188,-73.74700334,Ahuntsic-Cartierville (Montr̩al),689000,1974,ME,UNI,11,8,3,0,3,1,0,2,2,0,0,0,0,0,0,0
22335852,45.533966,-73.659757,Ahuntsic-Cartierville (Montr̩al),369000,,VE,PCI,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21060
22384756,45.53356695,-73.67917657,Ahuntsic-Cartierville (Montr̩al),314900,2012,AP,COP,62,6,3,0,1,0,0,2,1,0,0,0,0,0,0,37380
22482074,45.57415,-73.6487,Ahuntsic-Cartierville (Montr̩al),175000,1959,VE,PCI,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22514956,45.55176216,-73.65711492,Ahuntsic-Cartierville (Montr̩al),185000,2010,AP,COP,75,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22527191,45.53370975,-73.67320061,Ahuntsic-Cartierville (Montr̩al),279000,2013,AP,COP,63,8,2,0,2,0,0,2,1,0,0,0,0,0,0,0
22548204,45.562657,-73.652902,Ahuntsic-Cartierville (Montr̩al),439000,1950,PP,UNI,87,8,2,0,1,0,0,3,2,0,0,0,0,0,0,0
22550198,45.531087,-73.696214,Ahuntsic-Cartierville (Montr̩al),399000,1961,PP,UNI,66,9,4,1,1,0,0,0,1,0,0,0,0,0,0,20400
22710220,45.55338052,-73.62971197,Ahuntsic-Cartierville (Montr̩al),319000,1986,AP,COP,63,5,2,0,1,0,0,2,1,0,0,0,0,0,1,0
22731525,45.538679,-73.683583,Ahuntsic-Cartierville (Montr̩al),629000,1969,PP,UNI,64,9,4,0,3,1,0,2,2,0,0,0,0,0,0,0
22828875,45.5369516,-73.67728649,Ahuntsic-Cartierville (Montr̩al),187000,1987,AP,COP,70,5,1,0,1,0,0,2,1,0,0,0,0,0,0,0
22910901,45.53795972,-73.67796975,Ahuntsic-Cartierville (Montr̩al),280000,2005,AP,COP,69,5,2,0,1,1,0,1,1,0,0,0,0,0,0,0
22969754,45.524265,-73.733327,Ahuntsic-Cartierville (Montr̩al),649000,1956,MPM,UNI,32,15,4,0,2,1,0,2,2,0,0,0,0,0,0,37200
22972619,45.5326064,-73.67976878,Ahuntsic-Cartierville (Montr̩al),299900,1981,AP,COP,54,8,2,0,2,0,0,3,1,0,0,0,0,0,0,24900
23002809,45.5312179,-73.72208668,Ahuntsic-Cartierville (Montr̩al),217900,2008,AP,COP,80,6,2,0,1,0,0,1,1,0,0,0,0,0,0,0
23021164,45.531266,-73.72243,Ahuntsic-Cartierville (Montr̩al),194000,2008,AP,COP,80,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0
23034706,45.54728241,-73.66506105,Ahuntsic-Cartierville (Montr̩al),379000,1927,AP,COP,92,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0
23040859,45.533197,-73.666914,Ahuntsic-Cartierville (Montr̩al),339000,1991,AP,COP,86,5,3,0,2,0,0,2,1,0,0,0,0,0,0,0
23097059,45.544685,-73.69693,Ahuntsic-Cartierville (Montr̩al),449000,2014,AP,COP,66,5,2,0,1,1,0,2,1,0,0,0,0,0,0,0
23126106,45.55302273,-73.62987749,Ahuntsic-Cartierville (Montr̩al),314000,1986,AP,COP,65,5,3,0,1,1,0,1,1,0,0,0,0,0,0,0
23156686,45.53757617,-73.67221588,Ahuntsic-Cartierville (Montr̩al),139900,1988,AP,COP,72,4,1,0,1,0,0,0,0,0,0,0,0,0,0,37800
23201081,45.53275593,-73.67969614,Ahuntsic-Cartierville (Montr̩al),219500,2011,AP,COP,54,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0
23203548,45.552566,-73.631647,Ahuntsic-Cartierville (Montr̩al),214000,2004,AP,COP,68,5,1,0,1,0,0,0,0,1,0,0,0,0,0,36000
23232088,45.55273468,-73.63202493,Ahuntsic-Cartierville (Montr̩al),339000,2004,AP,COP,68,6,2,0,2,0,0,0,0,1,0,0,0,0,0,0
23250339,45.55591076,-73.63156722,Ahuntsic-Cartierville (Montr̩al),389000,1984,AP,COP,49,6,3,0,1,0,0,3,1,0,0,0,0,0,0,0
23266899,45.53014574,-73.69993166,Ahuntsic-Cartierville (Montr̩al),489000,1944,ME,UNI,68,12,4,0,2,1,0,0,1,2,0,0,0,0,0,0
23298213,45.55378621,-73.64901781,Ahuntsic-Cartierville (Montr̩al),525000,,3X,PPR,77,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0
